-1.388,0.602,-2.387,-0.213,-0.253,-0.520,1.248,-0.622,-0.031,0.783,-0.980,-0.480,0.167,-0.479,0.377,0.127,-0.441,0.564,-0.212,-0.062,0.325,-0.291,-0.014,0.240,0.173,-0.194,0.166
-0.763,2.057,-2.658,-1.509,0.564,-0.989,0.661,0.565,-1.295,0.902,0.146,0.880,0.601,0.071,-0.652,0.390,0.183,-0.595,0.359,0.026,-0.364,0.360,-0.084,-0.172,-0.127,0.154,-0.159
-1.681,0.912,-2.355,0.202,-0.973,0.335,0.547,-0.880,0.930,-0.510,-0.308,-0.821,-0.852,0.341,0.246,-0.542,0.276,0.005,-0.363,0.300,-0.428,0.160,0.173,-0.333,-0.118,0.147,-0.174
-1.579,-0.356,-1.307,-0.299,0.404,-1.047,1.719,-0.791,0.086,0.798,-0.937,-0.492,0.100,-0.339,0.146,0.328,-0.424,0.370,0.078,-0.216,0.431,-0.261,-0.034,0.207,0.100,-0.090,0.075
-1.230,1.276,-3.246,0.077,-1.174,0.323,0.704,-0.941,0.776,-0.157,-0.672,-0.836,-0.486,-0.116,0.587,-0.536,0.050,0.290,-0.450,0.243,-0.229,-0.010,0.197,-0.198,0.068,0.137,-0.070
-3.486,2.953,-0.117,-0.960,0.692,-0.829,1.076,-0.692,0.787,-0.745,0.476,0.236,-0.005,0.201,-0.516,0.555,-0.387,0.398,-0.290,0.126,-0.147,0.069,-0.031,-0.093,-0.126,-0.177,0.084
-1.338,0.967,-2.499,-0.413,-0.184,-0.607,1.361,-0.722,0.064,0.728,-0.994,-0.452,0.302,-0.662,0.534,0.110,-0.505,0.604,-0.148,-0.120,0.330,-0.238,-0.042,0.242,0.186,-0.031,0.040
-1.307,0.711,-1.653,-0.900,0.661,-1.183,1.258,-0.003,-0.748,0.947,-0.367,0.377,0.644,-0.315,-0.334,0.662,-0.316,-0.102,0.489,-0.285,0.185,0.090,-0.271,0.135,-0.239,-0.061,-0.207
-1.199,1.505,-2.077,-1.107,0.486,-1.001,1.021,0.180,-1.027,1.092,-0.246,0.657,0.749,-0.191,-0.533,0.605,-0.075,-0.442,0.568,-0.181,-0.151,0.377,-0.291,-0.045,-0.315,0.026,-0.226
-1.157,1.146,-2.241,-0.889,0.376,-0.925,0.943,0.189,-0.931,1.062,-0.455,0.363,0.650,-0.295,-0.371,0.602,-0.186,-0.319,0.643,-0.315,0.067,0.284,-0.382,0.123,-0.278,-0.067,-0.182
-1.278,1.623,-3.034,-0.406,-0.568,-0.262,1.086,-0.721,0.199,0.495,-0.955,-0.666,-0.043,-0.481,0.638,-0.190,-0.337,0.624,-0.421,0.047,0.286,-0.395,0.189,0.130,0.321,0.003,0.119
-1.318,1.757,-3.147,-0.393,-0.613,-0.258,1.119,-0.746,0.194,0.505,-0.913,-0.547,0.075,-0.517,0.578,-0.115,-0.353,0.585,-0.383,0.047,0.249,-0.357,0.185,0.122,0.349,-0.005,0.171
-1.258,0.995,-2.219,-0.784,0.344,-0.961,1.204,-0.098,-0.711,1.170,-0.830,-0.027,0.520,-0.459,-0.077,0.566,-0.430,0.113,0.424,-0.363,0.415,-0.070,-0.268,0.248,-0.117,-0.182,-0.051
-1.386,-0.363,-2.166,0.461,-0.865,0.117,0.902,-0.993,0.821,-0.177,-0.503,-0.788,-0.645,0.197,0.207,-0.334,0.149,0.018,-0.163,0.115,-0.127,0.028,0.037,-0.026,0.032,0.037,-0.034
-0.746,1.249,-2.952,-0.902,0.096,-0.813,1.097,-0.090,-0.725,1.048,-0.611,0.241,0.688,-0.482,-0.143,0.529,-0.282,-0.111,0.483,-0.300,0.230,0.072,-0.299,0.226,-0.096,-0.130,-0.057
-3.569,2.702,0.072,-0.813,0.655,-0.725,0.884,-0.474,0.533,-0.452,0.209,-0.054,-0.300,0.427,-0.681,0.604,-0.322,0.261,-0.123,-0.004,0.117,-0.140,0.179,-0.305,-0.218,-0.203,0.080
-0.893,1.713,-1.119,-1.839,1.058,-0.490,-0.976,1.263,-0.620,-0.648,0.687,-0.085,-0.826,0.592,0.149,-0.551,0.065,0.485,-0.529,0.080,0.324,-0.438,-0.035,0.426,0.203,-0.287,0.059
-2.627,1.396,-1.057,0.466,-0.997,1.041,-1.377,0.976,-0.789,0.131,0.215,0.626,0.798,-0.569,0.099,0.376,-0.561,0.707,-0.512,0.186,-0.079,-0.144,0.275,-0.371,-0.093,0.111,-0.149
-0.890,0.974,-1.543,-1.416,0.996,-0.965,-0.003,1.072,-1.236,0.267,0.618,0.656,-0.067,0.579,-0.638,-0.026,0.399,-0.381,-0.242,0.359,-0.483,0.100,0.311,-0.333,0.143,0.184,0.028
-0.885,0.640,-1.824,-1.178,0.879,-1.174,0.664,0.692,-1.344,0.900,0.200,0.883,0.613,0.079,-0.643,0.388,0.163,-0.494,0.251,0.057,-0.301,0.268,-0.094,-0.029,0.002,0.143,-0.092
-1.097,1.642,-2.230,-1.158,0.457,-0.802,0.442,0.608,-1.182,0.812,0.087,0.781,0.640,-0.007,-0.674,0.505,0.149,-0.673,0.503,-0.036,-0.387,0.463,-0.126,-0.242,-0.229,0.259,-0.257
-1.148,1.993,-3.246,-0.661,-0.399,-0.499,1.216,-0.549,-0.136,0.737,-0.898,-0.306,0.362,-0.638,0.467,0.101,-0.458,0.540,-0.159,-0.101,0.378,-0.337,-0.017,0.317,0.269,-0.189,0.175
-2.443,1.439,-1.454,0.514,-1.194,1.138,-1.335,0.800,-0.500,-0.237,0.541,0.814,0.778,-0.386,-0.248,0.656,-0.586,0.545,-0.206,-0.058,0.296,-0.359,0.303,-0.148,0.216,0.315,-0.130
-2.193,1.189,-1.795,0.554,-1.332,1.078,-0.816,0.085,0.384,-0.911,0.776,0.365,-0.194,0.516,-0.770,0.419,0.123,-0.529,0.581,-0.299,0.265,0.005,-0.283,0.368,0.134,-0.162,0.126
-2.137,1.567,-2.046,0.467,-1.392,1.162,-1.055,0.344,0.112,-0.807,0.848,0.650,0.180,0.253,-0.746,0.667,-0.186,-0.178,0.442,-0.353,0.529,-0.282,-0.071,0.339,0.339,0.019,0.130
-3.310,2.219,-0.234,-0.234,-0.012,0.080,-0.340,0.664,-0.867,0.940,-0.944,-0.809,-0.534,0.116,0.342,-0.635,0.518,-0.660,0.405,-0.140,0.062,0.086,-0.221,0.393,0.273,0.113,-0.011
-3.426,3.142,-0.335,-0.943,0.549,-0.706,0.941,-0.645,0.783,-0.859,0.634,0.433,0.187,0.057,-0.434,0.567,-0.470,0.532,-0.420,0.213,-0.316,0.201,-0.161,0.014,-0.091,-0.166,0.088
-3.437,3.028,-0.292,-0.885,0.528,-0.677,0.909,-0.608,0.735,-0.786,0.559,0.344,0.091,0.138,-0.512,0.613,-0.470,0.514,-0.394,0.194,-0.273,0.165,-0.121,-0.049,-0.145,-0.232,0.120
-3.470,2.944,-0.242,-0.830,0.511,-0.634,0.833,-0.489,0.565,-0.541,0.299,0.049,-0.208,0.365,-0.690,0.688,-0.435,0.425,-0.278,0.097,-0.044,-0.036,0.099,-0.298,-0.275,-0.316,0.142
-3.433,3.191,-0.359,-0.964,0.561,-0.727,0.975,-0.644,0.755,-0.785,0.542,0.318,0.060,0.160,-0.524,0.609,-0.458,0.495,-0.380,0.186,-0.256,0.152,-0.108,-0.060,-0.148,-0.238,0.126
-3.447,2.984,-0.267,-0.853,0.511,-0.631,0.814,-0.491,0.590,-0.616,0.395,0.171,-0.076,0.262,-0.621,0.677,-0.472,0.489,-0.346,0.148,-0.152,0.056,0.008,-0.227,-0.263,-0.331,0.159
-0.127,-0.643,-2.613,-0.346,-0.129,-0.441,0.390,0.482,-1.173,1.156,-0.465,0.405,0.754,-0.506,0.004,0.380,-0.274,0.040,0.206,-0.082,-0.054,0.139,-0.181,0.073,-0.106,-0.087,-0.035
-3.021,0.819,0.010,0.408,-0.440,0.601,-0.974,0.897,-0.875,0.504,-0.213,0.167,0.481,-0.494,0.341,-0.008,-0.290,0.483,-0.503,0.311,-0.417,0.187,-0.017,-0.202,-0.199,-0.099,-0.061
-3.656,2.618,0.234,-0.783,0.712,-0.732,0.818,-0.306,0.280,-0.095,-0.159,-0.430,-0.621,0.598,-0.665,0.435,-0.114,-0.028,0.127,-0.149,0.329,-0.265,0.254,-0.263,-0.109,-0.059,0.005
-3.492,1.199,0.578,0.098,0.105,0.140,-0.610,0.901,-1.037,0.949,-0.755,-0.461,-0.095,-0.186,0.466,-0.511,0.266,-0.264,0.068,0.043,-0.124,0.118,-0.108,0.074,-0.002,-0.059,-0.003
-0.156,-1.620,-1.053,-0.920,1.110,-1.316,0.803,0.457,-0.874,0.759,-0.237,0.216,0.311,0.017,-0.388,0.371,-0.030,-0.225,0.326,-0.128,0.073,-0.016,0.003,-0.011,-0.091,-0.019,-0.065
0.853,-1.078,-1.281,-2.092,1.838,-1.430,-0.083,1.082,-0.973,0.205,0.246,0.169,-0.168,0.138,0.094,-0.098,-0.029,0.126,-0.027,-0.043,0.134,-0.106,-0.103,0.148,-0.021,0.066,-0.136
0.128,0.084,-2.575,-1.437,1.002,-1.392,0.742,0.692,-1.217,0.693,0.192,0.618,0.299,0.085,-0.254,0.098,0.121,-0.277,0.178,-0.009,-0.019,0.001,-0.108,0.139,0.015,-0.121,0.017
-0.579,-0.711,-2.666,0.128,-0.604,-0.139,0.786,-0.494,0.124,0.263,-0.494,-0.424,-0.193,-0.075,0.229,-0.197,0.048,0.079,-0.183,0.143,-0.222,0.103,0.055,-0.146,-0.048,0.151,-0.146
-0.275,0.705,-3.229,-0.956,0.222,-1.057,1.332,-0.151,-0.667,0.966,-0.559,0.222,0.581,-0.373,-0.069,0.308,-0.190,0.004,0.161,-0.062,-0.055,0.112,-0.113,0.040,-0.060,-0.090,-0.021
0.986,-3.357,-1.554,-0.238,0.107,0.077,-0.780,0.794,-0.691,0.193,0.124,0.159,0.099,-0.118,0.128,0.017,-0.121,0.270,-0.241,0.128,-0.080,-0.061,-0.025,0.175,0.168,-0.058,0.102
1.281,-2.824,-0.605,-1.408,1.128,-0.256,-1.219,1.031,-0.471,-0.243,0.351,0.213,0.105,-0.010,-0.199,0.265,-0.080,0.062,-0.109,0.158,-0.335,0.161,0.143,-0.346,-0.197,0.132,-0.164
0.762,0.662,0.137,-2.435,0.902,0.283,-1.665,0.663,0.204,-0.472,-0.330,-0.776,-0.413,-0.223,0.323,0.097,-0.250,0.055,0.387,-0.294,0.206,0.074,-0.160,0.005,-0.082,0.159,-0.084
2.038,-1.164,-2.023,-2.091,0.968,-0.479,-0.782,0.632,-0.077,-0.669,0.565,0.072,-0.201,-0.043,0.130,-0.019,-0.090,0.271,-0.201,0.040,0.007,-0.073,-0.034,0.094,-0.004,-0.098,0.049
3.820,-0.008,-1.137,-3.330,-0.155,0.913,-0.433,-0.925,0.470,0.119,-0.291,-0.215,-0.145,-0.272,0.321,0.101,-0.353,0.409,0.059,-0.204,0.194,0.027,-0.130,-0.012,-0.204,-0.076,-0.078
2.979,-0.581,-0.705,-3.280,1.109,-0.175,-0.729,0.209,0.064,-0.337,0.160,-0.078,-0.310,0.186,-0.014,-0.055,0.020,-0.004,0.031,0.023,-0.171,0.100,0.155,-0.332,-0.154,0.083,0.010
2.601,-1.127,-1.730,-2.285,0.563,-0.067,-0.766,0.351,-0.047,-0.318,0.348,0.353,0.048,0.135,-0.152,0.030,0.154,-0.329,0.166,0.079,-0.246,0.102,0.052,-0.198,-0.139,-0.021,0.034
2.747,-1.913,-1.938,-2.249,0.826,-0.347,-0.322,-0.030,0.266,-0.178,-0.218,-0.221,-0.012,-0.112,-0.024,0.109,0.019,-0.030,-0.138,0.219,-0.408,0.140,0.224,-0.233,0.146,0.168,-0.000
2.840,1.112,-0.280,-3.669,0.625,0.654,-1.322,-0.037,-0.019,0.193,-0.013,0.249,-0.101,0.201,0.064,-0.292,0.086,0.089,-0.134,0.001,0.016,0.138,-0.120,-0.190,-0.158,0.143,-0.001
-0.081,-1.445,-3.038,0.083,-0.371,-0.516,1.131,-0.456,-0.173,0.563,-0.377,0.014,0.165,-0.119,0.043,0.006,-0.009,0.018,-0.003,0.029,-0.084,0.090,-0.090,-0.028,-0.132,-0.121,0.008
-0.389,-0.180,-2.234,-0.846,0.532,-0.989,0.682,0.524,-1.118,0.810,0.030,0.567,0.354,0.174,-0.550,0.247,0.209,-0.464,0.243,0.047,-0.296,0.266,-0.060,-0.127,-0.122,0.018,-0.068
-0.991,0.997,-2.813,-0.565,-0.142,-0.620,1.129,-0.320,-0.456,0.983,-0.777,0.022,0.624,-0.605,0.055,0.543,-0.497,0.229,0.300,-0.276,0.294,-0.021,-0.278,0.251,-0.095,-0.259,0.024
-0.215,1.181,-2.071,-1.792,0.939,-0.601,-0.703,1.020,-0.373,-0.886,0.804,-0.122,-0.887,0.562,0.161,-0.495,0.085,0.355,-0.352,0.026,0.208,-0.208,-0.164,0.304,-0.015,-0.197,-0.057
-0.550,2.070,-0.420,-1.794,-0.105,0.997,-1.296,-0.282,0.736,0.213,-1.177,-0.363,0.711,-0.389,-0.550,0.379,0.305,-0.571,-0.220,0.462,-0.411,-0.242,0.451,0.049,0.424,-0.215,0.099
-0.306,2.133,-1.514,-2.247,0.954,-0.184,-1.360,1.091,-0.079,-1.001,0.255,-0.724,-0.780,-0.092,0.628,-0.185,-0.398,0.558,0.050,-0.293,0.322,0.020,-0.353,0.205,-0.216,-0.048,-0.142
0.486,0.419,-2.798,-1.714,0.899,-1.001,0.071,0.874,-0.941,-0.069,0.706,0.479,-0.286,0.478,-0.163,-0.326,0.276,-0.030,-0.265,0.152,-0.026,-0.149,0.074,0.065,0.122,-0.064,0.032
0.061,0.744,-1.608,-2.051,1.343,-0.999,-0.374,1.140,-0.937,-0.155,0.734,0.499,-0.247,0.555,-0.454,-0.083,0.301,-0.240,-0.131,0.178,-0.235,0.031,0.121,-0.063,0.139,0.024,0.039
2.235,0.959,-1.087,-3.173,0.529,0.834,-1.801,0.069,0.553,-0.341,-0.375,-0.470,-0.189,-0.300,0.257,0.164,-0.242,0.130,0.133,-0.114,0.061,-0.029,-0.036,0.074,-0.027,-0.209,0.015
1.753,-2.629,-1.943,-1.281,0.822,-0.722,-0.147,0.732,-0.829,0.363,0.068,0.098,-0.142,0.120,0.088,-0.182,0.153,-0.108,0.062,-0.037,0.153,-0.175,0.048,0.088,0.101,-0.110,0.069
0.175,-2.695,-1.869,0.281,-0.392,-0.053,0.315,-0.196,0.087,0.021,-0.060,-0.097,-0.215,0.237,-0.072,-0.126,0.145,-0.081,-0.004,0.042,-0.050,-0.012,0.035,-0.061,-0.072,-0.073,0.017
1.716,-1.348,-3.150,-1.475,0.573,-0.772,0.249,0.317,-0.503,0.273,-0.056,0.121,0.086,-0.005,-0.068,-0.021,0.069,0.039,-0.124,0.023,0.151,-0.179,0.020,0.105,0.122,-0.198,0.198
0.409,-1.787,-2.855,0.008,-0.521,-0.096,0.479,-0.293,0.022,0.227,-0.321,-0.231,-0.161,0.028,0.081,-0.075,0.062,-0.097,0.084,0.054,-0.274,0.261,-0.146,-0.061,-0.206,-0.141,-0.024
-0.907,-2.606,-1.400,1.102,-0.951,0.577,-0.266,-0.032,0.174,-0.255,0.110,-0.083,-0.169,0.093,0.097,-0.151,0.030,0.119,-0.159,0.085,-0.061,-0.044,0.129,-0.184,-0.077,-0.060,0.042
0.622,-1.626,-3.203,-0.304,-0.262,-0.340,0.660,-0.411,0.234,-0.036,-0.167,-0.280,-0.359,0.241,-0.121,0.006,0.054,-0.039,0.090,-0.066,0.046,0.031,-0.129,0.129,-0.015,-0.013,-0.050
-2.912,0.410,-0.169,0.652,-0.658,0.794,-1.098,0.760,-0.423,-0.211,0.498,0.555,0.356,0.032,-0.557,0.718,-0.442,0.310,-0.004,-0.149,0.406,-0.385,0.303,-0.179,0.115,0.168,-0.049
-2.311,0.913,-1.498,0.629,-1.232,1.041,-0.862,0.180,0.300,-0.856,0.778,0.393,-0.162,0.519,-0.842,0.560,-0.006,-0.373,0.521,-0.334,0.430,-0.181,-0.098,0.260,0.187,-0.041,0.082
-2.170,0.598,-1.728,0.594,-1.111,0.615,0.149,-0.635,0.796,-0.520,-0.187,-0.733,-0.882,0.488,0.082,-0.548,0.444,-0.298,-0.134,0.250,-0.520,0.338,-0.005,-0.260,-0.229,0.074,-0.220
-1.959,-0.224,-1.575,0.784,-1.092,0.615,0.084,-0.506,0.636,-0.384,-0.223,-0.723,-0.846,0.468,0.059,-0.475,0.400,-0.283,-0.080,0.188,-0.389,0.257,-0.031,-0.127,-0.113,0.030,-0.107
-0.443,0.249,-3.300,-0.373,-0.299,-0.577,1.040,-0.160,-0.623,0.939,-0.564,0.171,0.571,-0.433,-0.095,0.469,-0.282,0.003,0.278,-0.167,0.117,0.038,-0.151,0.095,-0.058,-0.001,-0.085
-1.448,-1.334,-1.639,0.815,-0.829,0.282,0.380,-0.480,0.375,0.061,-0.504,-0.660,-0.484,0.124,0.215,-0.297,0.129,0.022,-0.136,0.076,-0.002,-0.119,0.247,-0.193,0.085,0.181,-0.063
-0.845,-1.800,-2.006,0.698,-0.794,0.091,0.764,-0.693,0.335,0.280,-0.576,-0.501,-0.216,-0.076,0.242,-0.153,0.039,-0.027,0.061,-0.017,-0.019,0.028,-0.016,0.021,0.015,0.000,-0.019
0.080,-1.156,-2.944,-0.311,-0.041,-0.739,1.081,-0.137,-0.615,0.897,-0.541,-0.036,0.200,-0.229,0.205,-0.121,0.014,0.091,-0.225,0.192,-0.237,0.064,0.018,0.019,0.101,0.026,0.030
-0.622,-2.148,-2.091,0.589,-0.553,-0.233,1.080,-0.726,0.256,0.314,-0.404,-0.269,-0.124,0.045,-0.125,0.218,-0.109,0.038,0.071,-0.009,-0.062,0.090,-0.089,0.016,-0.072,-0.189,0.118
0.232,-0.437,-2.868,-0.938,0.468,-1.079,0.878,0.322,-0.933,0.700,0.051,0.504,0.264,0.057,-0.304,0.252,0.020,-0.179,0.040,0.117,-0.221,0.121,-0.057,-0.050,-0.087,-0.091,-0.000
0.393,-1.454,-3.227,-0.195,-0.268,-0.504,0.862,-0.198,-0.337,0.427,-0.107,0.240,0.275,-0.155,-0.065,0.225,-0.163,0.145,-0.066,0.037,-0.005,-0.085,0.121,-0.060,0.092,0.043,0.014
0.620,-2.724,-2.220,-0.148,0.083,-0.528,0.435,0.167,-0.343,0.067,0.171,0.088,-0.136,0.191,-0.081,-0.085,0.099,0.024,-0.111,0.070,-0.060,-0.028,0.130,-0.105,0.078,0.023,0.073
0.047,-0.654,-2.890,-0.796,0.467,-1.121,1.141,0.002,-0.639,0.724,-0.334,0.102,0.245,-0.221,0.139,0.001,-0.091,0.156,-0.126,0.062,-0.014,-0.049,0.021,0.009,0.040,-0.085,0.088
-1.163,-1.385,-2.114,1.021,-1.283,0.693,0.039,-0.454,0.467,-0.167,-0.277,-0.466,-0.385,0.127,0.085,-0.148,0.068,0.008,-0.062,0.064,-0.120,0.073,-0.014,-0.061,-0.069,-0.075,0.002
-2.049,-0.158,-1.502,0.902,-1.257,0.912,-0.391,-0.276,0.625,-0.664,0.162,-0.388,-0.711,0.583,-0.292,-0.181,0.360,-0.419,0.150,0.045,-0.219,0.196,-0.070,-0.065,-0.110,-0.024,-0.092
-1.371,-0.377,-2.084,0.282,-0.556,-0.196,1.096,-0.810,0.334,0.473,-0.907,-0.706,-0.173,-0.269,0.415,-0.098,-0.235,0.427,-0.272,0.056,0.095,-0.172,0.112,-0.006,0.084,-0.041,0.051
-1.431,0.490,-2.445,0.055,-0.569,-0.189,0.945,-0.569,0.032,0.675,-1.005,-0.604,0.084,-0.539,0.607,-0.103,-0.374,0.611,-0.358,0.035,0.214,-0.281,0.082,0.160,0.239,-0.065,0.125
-0.328,-2.445,-2.034,0.602,-0.597,0.069,0.276,-0.102,-0.088,0.160,-0.077,-0.001,-0.005,0.077,-0.261,0.320,-0.111,-0.024,0.227,-0.194,0.289,-0.157,0.027,0.109,0.179,0.110,0.023
-0.867,-2.002,-1.947,1.080,-1.212,0.751,-0.371,0.042,-0.037,-0.029,0.061,0.164,0.191,-0.084,-0.038,0.066,0.012,-0.090,0.152,-0.093,0.091,-0.024,0.021,-0.057,0.019,0.108,-0.040
-1.233,-2.074,-1.790,1.399,-1.434,0.933,-0.352,-0.139,0.192,-0.093,-0.102,-0.162,-0.129,0.058,-0.001,-0.007,-0.035,0.129,-0.133,0.070,-0.056,-0.020,0.068,-0.106,-0.035,-0.005,-0.024
-0.065,-3.207,-2.065,0.744,-0.527,-0.087,0.445,-0.053,-0.378,0.526,-0.175,0.190,0.284,-0.119,0.008,-0.058,0.194,-0.301,0.181,0.019,-0.166,0.166,-0.116,0.053,-0.023,0.055,-0.080
-1.467,-0.431,-2.123,0.801,-1.263,0.637,0.147,-0.556,0.612,-0.303,-0.279,-0.541,-0.492,0.205,0.161,-0.366,0.170,0.048,-0.267,0.211,-0.302,0.092,0.164,-0.268,-0.085,0.106,-0.154
-2.450,-1.202,-0.360,1.358,-1.174,1.154,-1.086,0.395,0.042,-0.429,0.342,0.049,-0.191,0.282,-0.330,0.195,-0.010,-0.070,0.094,-0.059,0.096,-0.086,0.087,-0.089,-0.011,0.029,-0.047
-2.577,-0.254,-0.470,1.090,-1.146,1.239,-1.503,0.953,-0.686,0.110,0.172,0.350,0.372,-0.210,-0.019,0.175,-0.189,0.169,-0.083,0.026,-0.024,-0.003,-0.022,-0.016,-0.012,-0.013,-0.024
-0.623,-2.610,-2.065,0.794,-0.547,-0.210,0.870,-0.493,0.131,0.196,-0.135,-0.003,-0.002,0.108,-0.249,0.233,-0.056,0.016,0.007,0.039,-0.126,0.107,-0.027,-0.070,-0.086,-0.023,-0.013
-2.950,1.195,-0.550,0.505,-0.805,0.897,-1.162,0.778,-0.459,-0.163,0.410,0.496,0.340,0.002,-0.539,0.727,-0.451,0.273,0.073,-0.227,0.531,-0.453,0.267,0.017,0.347,0.277,0.012
-2.599,-0.472,-0.428,1.262,-1.270,1.305,-1.478,0.889,-0.565,0.004,0.150,0.205,0.231,-0.119,-0.078,0.163,-0.134,0.116,-0.075,0.033,-0.044,0.020,-0.025,-0.016,0.005,0.009,-0.021
-3.061,-0.536,0.576,0.902,-0.489,0.712,-1.026,0.831,-0.723,0.460,-0.245,-0.066,0.096,-0.129,0.158,-0.121,0.022,-0.003,-0.058,0.067,-0.098,0.040,-0.002,-0.025,-0.004,-0.009,-0.021
0.534,-1.991,-2.830,0.097,-0.636,0.128,0.045,0.085,-0.262,0.022,0.224,0.217,-0.034,0.197,-0.320,0.115,0.194,-0.324,0.089,0.130,-0.346,0.224,-0.006,-0.177,-0.151,0.113,-0.168
-0.383,-1.649,-2.328,0.403,-0.748,0.109,0.614,-0.617,0.334,0.158,-0.453,-0.378,-0.117,-0.111,0.163,-0.028,-0.067,0.145,-0.137,0.100,-0.143,0.046,0.018,-0.055,-0.044,0.035,-0.088
-0.407,-2.121,-2.314,0.644,-0.793,0.071,0.693,-0.592,0.237,0.195,-0.317,-0.220,-0.086,-0.071,0.200,-0.108,-0.037,0.119,-0.033,0.012,-0.050,0.062,-0.082,-0.029,-0.166,-0.193,0.002
0.726,-2.341,-3.265,0.219,-0.669,-0.146,0.655,-0.275,-0.163,0.195,0.139,0.367,0.169,0.112,-0.294,0.174,0.056,-0.139,0.079,0.045,-0.186,0.124,0.031,-0.110,-0.018,0.033,-0.018
0.682,-0.776,-3.018,-0.925,0.207,-0.727,0.664,0.129,-0.579,0.465,-0.112,0.201,0.236,-0.107,-0.183,0.280,-0.072,-0.102,0.199,-0.075,-0.047,0.116,-0.049,-0.098,-0.114,0.177,-0.189
1.534,-1.523,-2.347,-1.505,0.835,-0.903,0.049,0.608,-0.567,0.072,0.124,0.072,-0.116,0.118,-0.004,-0.154,0.149,-0.054,-0.024,0.009,-0.060,0.096,-0.067,0.004,-0.015,-0.030,0.041
2.013,0.234,-1.864,-2.567,0.857,-0.177,-1.093,0.637,-0.028,-0.649,0.217,-0.343,-0.500,0.151,0.221,-0.165,-0.156,0.278,-0.078,0.004,0.008,-0.043,-0.023,0.000,-0.031,0.015,-0.053
0.178,-2.797,-2.008,0.113,0.022,-0.526,0.630,0.024,-0.442,0.505,-0.178,0.110,0.159,-0.082,0.071,-0.023,-0.073,0.272,-0.340,0.201,-0.137,-0.114,0.300,-0.285,0.013,0.054,0.002
-0.240,-2.997,-1.921,0.772,-0.618,0.003,0.504,-0.278,-0.072,0.460,-0.428,-0.139,0.102,-0.111,-0.011,0.157,-0.098,0.057,0.057,-0.027,-0.012,0.051,-0.046,-0.031,-0.052,0.076,-0.051
0.000,-2.501,-2.266,0.495,-0.531,-0.114,0.449,-0.130,-0.191,0.413,-0.340,-0.137,0.005,-0.080,0.117,-0.054,0.000,0.068,-0.077,0.067,-0.095,0.046,-0.024,-0.003,-0.025,0.045,-0.068
0.851,-2.362,-1.383,-0.951,0.722,-0.762,0.323,0.308,-0.499,0.353,-0.140,0.045,0.214,-0.150,-0.180,0.361,-0.145,0.007,0.151,-0.075,-0.022,0.113,-0.144,0.075,-0.081,0.115,-0.170
1.325,0.582,-2.812,-2.295,1.124,-1.005,-0.315,1.028,-0.823,-0.311,0.676,0.212,-0.399,0.336,-0.074,-0.183,0.143,-0.063,0.035,-0.052,0.180,-0.148,-0.183,0.208,-0.085,-0.165,-0.010
2.129,-1.431,-3.066,-1.743,0.760,-0.842,-0.034,0.581,-0.452,-0.076,0.125,0.061,-0.099,0.092,-0.039,0.042,-0.089,0.200,-0.131,0.043,-0.014,-0.064,0.046,0.021,0.077,-0.036,0.020
1.297,-2.545,-2.471,-0.527,0.084,-0.409,0.089,0.415,-0.558,0.173,0.113,0.120,0.039,-0.081,-0.040,0.220,-0.103,-0.006,0.143,-0.058,-0.087,0.223,-0.211,-0.030,-0.150,-0.028,-0.016
2.198,0.102,-1.623,-2.870,1.141,-0.291,-1.265,0.768,0.002,-0.494,0.113,-0.060,-0.168,0.095,-0.100,0.091,0.006,-0.053,0.032,-0.003,-0.044,0.024,0.044,-0.145,-0.012,0.100,-0.002
2.304,0.316,-0.784,-3.071,0.881,0.273,-1.523,0.432,0.187,-0.234,-0.185,-0.210,-0.227,0.071,-0.066,0.148,-0.047,-0.098,0.113,0.032,-0.218,0.117,0.035,-0.094,-0.050,0.052,-0.065
2.391,-1.275,-1.650,-2.273,1.052,-0.398,-1.120,0.818,-0.102,-0.294,-0.241,-0.414,-0.124,-0.134,0.113,0.109,-0.269,0.355,0.132,-0.297,0.323,-0.032,-0.125,0.094,0.015,-0.213,0.169
1.418,-0.642,-1.689,-2.153,1.112,-0.516,-0.792,0.830,-0.456,-0.046,0.039,0.022,-0.082,0.078,-0.028,-0.018,0.009,0.053,-0.169,0.168,-0.225,-0.020,0.205,-0.092,0.258,0.074,0.146
0.620,-0.401,-2.237,-1.599,1.066,-1.018,-0.193,1.107,-1.022,0.053,0.506,0.361,-0.277,0.427,-0.081,-0.288,0.205,-0.052,-0.127,0.116,-0.130,0.010,-0.078,0.171,0.105,-0.070,0.067
-0.266,-2.305,-2.091,0.370,-0.320,-0.304,0.676,-0.077,-0.530,0.898,-0.637,-0.128,0.263,-0.318,0.211,-0.011,-0.034,0.009,0.040,-0.005,0.012,0.002,-0.061,0.038,-0.038,-0.089,0.038
-1.621,-1.344,-1.396,1.058,-1.123,0.747,-0.253,-0.191,0.333,-0.244,-0.101,-0.441,-0.579,0.379,-0.057,-0.243,0.243,-0.162,-0.068,0.135,-0.270,0.165,-0.002,-0.094,-0.052,0.018,-0.050
-2.297,-0.730,-0.918,1.280,-1.387,1.224,-0.939,0.132,0.310,-0.619,0.398,0.025,-0.288,0.370,-0.360,0.106,0.109,-0.208,0.122,0.012,-0.180,0.203,-0.137,-0.006,-0.094,-0.035,-0.050
